"","person_id","event_id","event_name","date"
"17302",94832,8642,"Next Friday will not be your lucky day.  As a matter of fact, you don't
",20170129
"17303",38414,8476,"Be free and open and breezy!  Enjoy!  Things won't get any better so
",20171226
"17304",10127,4892,"to reform.
",20170914
"17305",10127,6505,"It did not last; the devil howling ""Ho!
",20171005
"17306",68858,8785,"                -- ""The Hitchhiker's Guide to the Galaxy""
",20170513
"17307",61591,5605,"Electrocution: Burning at the stake with all the modern improvements.
",20171118
"17308",61591,7378,"fur coat.
",20170105
"17309",72488,1389,"Conversation: A vocal competition in which the one who is catching his
",20170717
"17310",72488,3007,"Forgetfulness: A gift of God bestowed upon debtors in compensation for
",20170613
"17311",72488,8631,"The pot's at the other end.
",20170814
"17312",10605,8383,"                -- Kehlog Albran
",20170514
"17313",10605,4414,"                -- Elbert Hubbard
",20170506
"17314",65416,1923,">from where you left them to where you can't find them.
",20171217
"17315",65416,8667,"The billows smooth and bright --
",20171127
"17316",34962,1581,"You will be surprised by a loud noise.
",20180402
"17317",34962,7310,"                -- Arthur Naiman
",20171203
"17318",34962,6999,"        yourself as part of the problem.
",20170111
"17319",88916,1143,"SQL Symphony Concert",20170113
"17320",15355,6962,"What this country needs is a good five cent ANYTHING!
",20170724
"17321",15355,6178,"Only adults have difficulty with childproof caps.
",20180107
"17322",44954,9924,"100 blocks of crud!
",20170428
"17323",44954,5030,"        handle.
",20170822
"17324",44954,3187,"Honorable: Afflicted with an impediment in one's reach.  In legislative
",20170624
"17325",15462,6101,"It is easier to get forgiveness than permission.
",20180326
"17326",53260,7378,"        History doesn't repeat itself -- historians merely repeat each
",20180102
"17327",53260,7227,"Take heart amid the deepening gloom that your dog is finally getting
",20170830
"17328",42635,3952,"Paul Revere was a tattle-tale
",20171205
"17329",42635,5469,"A baby is an alimentary canal with a loud voice at one end and no
",20170619
"17330",59047,388,"tickets.
",20171002
"17331",59047,9776,"Only adults have difficulty with childproof caps.
",20170507
"17332",59047,8363,"Hire the morally handicapped.
",20170320
"17333",30662,5867,"Help a swallow land at Capistrano.
",20170708
"17334",49926,786,"Van Roy's Law:
",20170210
"17335",49926,5383,"In the long run, every program becomes rococo, and then rubble.
",20180106
"17336",62415,3810,"                -- Ambrose Bierce
",20170103
"17337",62549,2183,"Symptoms, manifestations, bugs, and hacks,
",20170918
"17338",62549,8542,"        They usually have virgins,
",20180102
"17339",83297,6004,"Life is a yo-yo, and mankind ties knots in the string.
",20170323
"17340",83297,43,"The National Short-Sleeved Shirt Association says:
",20170818
"17341",83297,3779,"it's because they were up all night.
",20170531
"17342",87321,3244,"middle of the machine room.
",20170701
"17343",87321,1344,"Paranoids are people, too; they have their own problems.  It's easy to
",20180124
"17344",87321,402,"otherwise require harder thinking.
",20171125
"17345",67601,1581,"Important letters which contain no errors will develop errors in the
",20170108
"17346",29811,2350,"Man is the only animal that blushes -- or needs to.
",20170302
"17347",29811,2595,"How many losses at Project MAC?
",20170713
"17348",29811,9828,"Time flies like an arrow
",20170227
"17349",61016,2362,"   San Francisco?
",20180211
"17350",61016,1144,"                -- ""The Hitchhiker's Guide to the Galaxy""
",20180328
"17351",61016,2875,"        If you are given an open-book exam, you will forget your book.
",20171210
"17352",21638,690,"God is a comic playing to an audience that's afraid to laugh
",20170409
"17353",21638,5536,"And since then has never benzene.
",20180223
"17354",70622,346,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",20180102
"17355",22880,4044,"                -- Albert Einstein
",20180420
"17356",22880,9472,"                -- Dr. Who
",20170318
"17357",22880,7466,"In a chronodimensional skip.
",20170130
"17358",92918,4951,"                -- R. Geis
",20170116
"17359",92918,8341,"Bradley's Bromide:
",20170503
"17360",42169,2264,"Mistakes are often the stepping stones to utter failure.
",20171028
"17361",45267,1623,"A diplomat is a man who can convince his wife she'd look stout in a
",20170115
"17362",45267,8620,"Gandhi: I think it would be a good idea.
",20170712
"17363",26796,1202,"Predestination was doomed from the start.
",20171203
"17364",26796,1106,"Accordion: A bagpipe with pleats.
",20170207
"17365",26796,2933,"How long a minute is depends on which side of the bathroom door you're on.
",20171017
"17366",68645,4581,"                -- Dorothy Parker
",20180201
"17367",68645,2193,"by the number of people in the group.
",20180415
"17368",66764,8084,"Every manifestation had seven symptoms.
",20170911
"17369",66764,6184,"                -- F. P. Jones
",20180424
"17370",66764,6789,"        Superiority is recessive.
",20170528
"17371",90890,2274,"The First Law:  You can't get anything without working for it.
",20170709
"17372",90890,1600,"                -- Don Quinn
",20180115
"17373",95984,8421,"Conway's Law:
",20170731
"17374",95984,315,"nothing.
",20170802
"17375",67004,9110,"Science is what happens when preconception meets verification.
",20170719
"17376",98463,5201,"The typewriting machine, when played with expression, is no more
",20170103
"17377",98463,6894,"in God.
",20170504
"17378",74490,8559,"""Why isn't there a special name for the tops of your feet?""
",20171206
"17379",74490,418,"dispel a source of error in an opponent.
",20180216
"17380",72103,9828,"                -- Joe Walsh
",20170427
"17381",72103,1054,"        Responsibility always exceeds authority.
",20170101
"17382",49550,8977,"You will be surprised by a loud noise.
",20171227
"17383",49550,8025,"elsewhere.""
",20180423
"17384",91401,932,"99 blocks of crud on the disk,
",20180204
"17385",91401,9791,"Velilind's Laws of Experimentation:
",20180128
"17386",18495,284,"And a Sun Myung Moon!
",20170820
"17387",18495,9877,"How many losses at Project MAC?
",20171021
"17388",18495,1163,"A budget is just a method of worrying before you spend money, as well
",20180212
"17389",83470,8997,"get used to it.
",20170205
"17390",50206,6815,"A baby is an alimentary canal with a loud voice at one end and no
",20180408
"17391",50206,1675,"to worry.
",20170821
"17392",92828,4930,"Slang is language that takes off its coat, spits on its hands, and goes
",20170820
"17393",84079,3209,"
",20170818
"17394",19019,5966,"                -- Woody Allen.
",20170519
"17395",81432,1923,"Do something unusual today.  Pay a bill.
",20170915
"17396",81432,8403,"                -- Lazarus Long
",20170126
"17397",81432,9780,"computer crashes.
",20170119
"17398",62479,4291,"Is it possible that software is not like anything else, that it is
",20170807
"17399",62479,9087,"A year spent in artificial intelligence is enough to make one believe
",20170301
"17400",36923,7854,"        the dark leaks out.
",20171209
"17401",36923,6084,"        When told this was so,
",20180124
"17402",36923,7219,"Q: How many Oregonians does it take to screw in a light bulb?
",20180405
"17403",11412,9185,"This will be a memorable month -- no matter how hard you try to forget
",20170706
"17404",11412,3072,"say what I wish done,"" give him a lollipop.
",20180303
"17405",11412,4675,"certain; and as far as they are certain, they do not refer to reality.
",20171022
"17406",63422,5282,"Day of inquiry.  You will be subpoenaed.
",20171202
"17407",98206,9388,"If you think last Tuesday was a drag, wait till you see what happens
",20171222
"17408",98206,7466,"How long a minute is depends on which side of the bathroom door you're on.
",20170217
"17409",81136,816,"Shining with all his might:
",20171220
"17410",81136,6521,"                -- Dr. Who
",20171223
"17411",81136,8949,"The best book on programming for the layman is ""Alice in Wonderland"";
",20170530
"17412",20032,7822,"BLISS is ignorance
",20180205
"17413",20032,5011,"        Among economists, the real world is often a special case.
",20180204
"17414",20032,3471,"USER n.: A programmer who will believe anything you tell him.
",20180202
"17415",44921,1866,"hands.
",20170929
"17416",44921,5590,"Paul Revere was a tattle-tale
",20170326
"17417",43761,8521,"Green light in A.M. for new projects.  Red light in P.M. for traffic
",20170311
"17418",41948,4006,"to justify God's ways to man
",20171106
"17419",41948,4507,"Presidents and Kings to the scum of the earth...""
",20180228
"17420",41948,8132,"You are wise, witty, and wonderful, but you spend too much time reading
",20180430
"17421",44734,6843,"-Deep Thought
",20170708
"17422",44734,3471,"And a Sun Myung Moon!
",20170131
"17423",44734,5999,"        The attention span of a computer is only as long as its
",20180420
"17424",95324,8939,"Question:
",20180130
"17425",95324,6589,"coughing.""
",20170314
"17426",98314,1925,"will be temporarily canceled.
",20171102
"17427",98314,7587,"        There is a slight loss of parity.
",20171028
"17428",98314,3007,"I think that I shall never see
",20170520
"17429",14612,6185,"example.
",20170918
"17430",14612,3463,"Hail to the sun god
",20180117
"17431",78921,6765,"Remember, UNIX spelled backwards is XINU.
",20170101
"17432",93080,4859,"     ""Like a bowl of sour cream?"" asked the other.  ""Why?""
",20180129
"17433",39566,3151,"        Science is true.  Don't be misled by facts.
",20170630
"17434",39566,865,"                -- R. Geis
",20171001
"17435",39566,4017,"Worst Vegetable of the Year: The brussels sprout.  This is also the
",20170629
"17436",16598,932,"to date.
",20180117
"17437",16598,8753,"Ban the bomb.  Save the world for conventional warfare.
",20170504
"17438",16598,9612,"There is only one thing in the world worse than being talked about, and
",20171002
"17439",90685,4884,"                -- Macy's
",20171123
"17440",90685,9335,"2nd customer: ""Me, too -- and be sure the glass is clean!""
",20170303
"17441",90685,5294,"and last month in advance.
",20171211
"17442",88633,3201,"                   ""Register Allocation in Optimizing Compilers""
",20170422
"17443",88633,1155,"        If you hit two keys on the typewriter, the one you don't want
",20170810
"17444",49662,4062,"The Third Law:  You can only break even at absolute zero.
",20170129
"17445",36306,9145,"They also surf who only stand on waves.
",20180104
"17446",24657,3,"                -- Arthur Naiman
",20180214
"17447",46617,158,"You could get a new lease on life -- if only you didn't need the first
",20171201
"17448",16607,3114,"How many hardware engineers does it take to change a lightbulb?
",20170515
"17449",16607,816,"The Third Law of Photography:
",20170907
"17450",13625,6767,"God is a comic playing to an audience that's afraid to laugh
",20171202
"17451",13625,7333,"The mouse on the m""obius strip;
",20170801
"17452",79887,2195,"God is a polythiest
",20170805
"17453",79887,5784,"Anarchy may not be the best form of government, but it's better than no
",20170901
"17454",79887,174,"        Among economists, the real world is often a special case.
",20171121
"17455",72577,5858,"A Lisp programmer knows the value of everything, but the cost of
",20170816
"17456",44447,232,"                -- H. L. Mencken
",20170904
"17457",44447,9150,"                -- Bellamy Brooks
",20170117
"17458",44447,1202,"Don't worry over what other people are thinking about you.  They're too
",20180310
"17459",10565,8363,"computer science languages.  Strong typing is for people with weak memories. 
",20170615
"17460",10565,1670,"fix it, and ...
",20171108
"17461",73255,2714,"by the number of people in the group.
",20180326
"17462",43662,446,"that the other fellow can spell.
",20170512
"17463",43662,2789,"                -- Mark Twain
",20171020
"17464",68828,1667,"fortune: Segmentation violation -- Core dumped
",20171030
"17465",48594,2002,"Conversation: A vocal competition in which the one who is catching his
",20170914
"17466",48594,3382,"works.
",20170726
"17467",48594,4470,"Reporter (to Mahatma Gandhi): Mr Gandhi, what do you think of
",20170518
"17468",31388,8883,"Nooses give;
",20170921
"17469",16247,8360,"99 blocks of crud!
",20170314
"17470",16247,968,"make the rubble bounce""
",20171120
"17471",16247,1288,"if it were so, it would be; but as it isn't, it ain't.  That's logic!""
",20171228
"17472",82255,4290,"Electrical Engineers do it with less resistance.
",20180426
"17473",44312,8071,"Real Programmers never work 9 to 5.  If any real programmers are around a 9 AM,
",20170419
"17474",44312,1909,"UFO's are for real: the Air Force doesn't exist.
",20180318
"17475",44312,8012,"                -- Dorothy Parker
",20180320
"17476",15544,3915,"aureomycin, cocaine, interferon, and TLC.  The only ailment chicken
",20180103
"17477",15544,3376,"criticize, but if everybody hated you, you'd be paranoid too.
",20171203
"17478",21928,1743,"get used to it.
",20171221
"17479",99645,4491,"God said, ""Let Newton be,"" and all was light.
",20180423
"17480",99645,1837,"                -- Yiddish saying
",20170613
"17481",91896,4300,"Stay away from flying saucers today.
",20180309
"17482",91896,4062,"God made the Idiot for practice, and then He made the School Board
",20171025
"17483",17341,9250,"Minnie Mouse is a slow maze learner.
",20170329
"17484",17341,8315,"Time flies like an arrow
",20180110
"17485",60611,5478,"Question:
",20171024
"17486",48953,4470,"God did not create the world in 7 days; he screwed around for 6 days
",20171107
"17487",48953,5396,"                -- Hawkwind
",20180416
"17488",48953,5829,"                -- George Saunders' dying words
",20170807
"17489",15301,8804,"First Rule of History:
",20170524
"17490",15301,3225,"        ""And what will you do when you grow up to be as big as me?""
",20170529
"17491",15301,8657,"        yourself as part of the problem.
",20170105
"17492",85420,6642,"Love at first sight is one of the greatest labor-saving devices the
",20170612
"17493",31169,1344,"change.
",20171220
"17494",31169,1783,"responsibility at the other.
",20170111
"17495",35072,9250,"otherwise require harder thinking.
",20171122
"17496",35072,9030,"Perfect day for scrubbing the floor and other exciting things.
",20171126
"17497",35072,5061,"Real Programmers don't write application programs; they program right down on
",20170226
"17498",16770,3953,"        2) ""You and what army?""
",20171119
"17499",16770,6517,"Next Friday will not be your lucky day.  As a matter of fact, you don't
",20180312
"17500",15581,7946,"debugging sessions.
",20170927
"17501",15581,4470,"him up.
",20170309
"17502",96625,3997,"A computer, to print out a fact,
",20180206
"17503",96625,7275,"that is not being talked about.
",20170531
"17504",96625,6815,"say what I wish done,"" give him a lollipop.
",20180422
"17505",44605,2917,"George Orwell was an optimist.
",20170119
"17506",70776,2559,"Famous last words:
",20180209
"17507",70776,1604,"A language that doesn't affect the way you think about programming is
",20171031
"17508",70776,3357,"Never call a man a fool.  Borrow from him.
",20170506
"17509",86577,1066,"was to go away.
",20170705
"17510",86577,2953,"                -- Bertold Brecht
",20171128
"17511",94406,1563,"How many tech writers does it take to change a lightbulb?
",20170224
"17512",94406,8869,"tomorrow!
",20171112
"17513",72871,537,"for a dial tone.
",20170114
"17514",72871,1714,"If you have a procedure with 10 parameters, you probably missed some.
",20170209
"17515",72871,7995,"        The attention span of a computer is only as long as its
",20171112
"17516",73872,3297,"But scientists, who ought to know
",20170322
"17517",15797,9924,"Beware of low-flying butterflies.
",20170115
"17518",65264,3607,"How long a minute is depends on which side of the bathroom door you're on.
",20170507
"17519",80354,482,"        Opportunity always knocks at the least opportune moment.
",20180307
"17520",80354,3,"Fashion is a form of ugliness so intolerable that we have to alter it
",20170221
"17521",35535,4006,"average man can see better than he can think.
",20170915
"17522",93001,6894,"                -- Thomas Jefferson
",20180314
"17523",27585,1104,"Don't kiss an elephant on the lips today.
",20171124
"17524",27585,295,"        hits the paper.
",20170318
"17525",49701,2573,"Ducharme's Precept:
",20171228
"17526",90837,6341,"nothing.
",20171018
"17527",90837,6740,"        If computers get too powerful, we can organize them into a
",20170530
"17528",52002,7245,"a new town.
",20170629
"17529",52002,1811,"""The way to make a small fortune in the commodities market is to start
",20180104
"17530",97986,3187,"slandered.
",20170814
"17531",25133,9222,"        Its monitor loses so totally!
",20170304
"17532",87207,2264,"                -- Mark Twain
",20170515
"17533",87207,4674,">from where you left them to where you can't find them.
",20170927
"17534",60543,7331,"FLASH!  Intelligence of mankind decreasing.  Details at ... uh, when
",20171122
"17535",97297,6801,"flag.
",20170806
"17536",43239,4986,"""I just need enough to tide me over until I need more.""
",20180413
"17537",40120,7305,"Good day to avoid cops.  Crawl to school.
",20171112
"17538",40120,4429,"                -- Elbert Hubbard
",20180430
"17539",40120,6517,"
",20170228
"17540",73770,6254,"        If Murphy's Law can go wrong, it will.
",20171229
"17541",73770,7386,"Honorable: Afflicted with an impediment in one's reach.  In legislative
",20170107
"17542",37148,8315,"If God had wanted you to go around nude, He would have given you bigger
",20170324
"17543",37148,2888,"        Unless the results are known in advance, funding agencies will
",20170602
"17544",37148,4004,"Chicken Soup:  An ancient miracle drug containing equal parts of
",20180501
"17545",62901,8909,"Familiarity breeds attempt
",20170324
"17546",62901,9145,"Stay away from flying saucers today.
",20180210
"17547",62901,5003,"Avoid reality at all costs.
",20180316
"17548",91880,6869,"A professor is one who talks in someone else's sleep.
",20170424
"17549",98710,4381,"""Just once, I wish we would encounter an alien menace that wasn't
",20170412
"17550",51963,6022,"San Francisco isn't what it used to be, and it never was.
",20170629
"17551",51963,7773,"                -- Alan Perlis
",20170103
"17552",51963,8977,"The meek shall inherit the earth -- they are too weak to refuse.
",20171226
"17553",91432,1675,"""Why be a man when you can be a success?""
",20171026
"17554",91432,3157,"The National Short-Sleeved Shirt Association says:
",20180425
"17555",91432,7364,"analyzed, and replaced with new weaknesses.
",20170702
"17556",97850,2362,"                -- Mark Twain
",20170415
"17557",97850,2338,"Finagle's Creed:
",20170206
"17558",97850,6178,"Laetrile is the pits
",20180220
"17559",73221,6447,"God made the Idiot for practice, and then He made the School Board
",20171107
"17560",73221,9046,"If I traveled to the end of the rainbow
",20170225
"17561",40282,9924,"        Never attribute to malice that which is adequately explained by
",20170530
"17562",66700,5517,"        what is going on.
",20170203
"17563",55785,5282,"        History doesn't repeat itself -- historians merely repeat each
",20180102
"17564",55785,9260,"                -- Arthur Naiman
",20170520
"17565",55785,4781,"And other erotic effects.
",20170825
"17566",46188,3471,"Take heart amid the deepening gloom that your dog is finally getting
",20171009
"17567",30684,7837,"IBM had a PL/I,
",20170822
"17568",80307,6658,"There is something fascinating about science.  One gets such wholesale
",20170814
"17569",80307,610,"Dying is a very dull, dreary affair.  And my advice to you is to
",20170821
"17570",43987,8078,"You patch a bug, and dump it again:
",20170307
"17571",43987,1104,"Eggheads unite!  You have nothing to lose but your yolks.
",20170617
"17572",15088,9150,"If you think last Tuesday was a drag, wait till you see what happens
",20170714
"17573",15088,9773,"        The mouse dissolved
",20171122
"17574",53088,4291,"As I was passing Project MAC,
",20170719
"17575",53088,1028,"knows what it is.
",20170328
"17576",23618,1763,"Don't worry over what other people are thinking about you.  They're too
",20170421
"17577",85361,6178,"Every program is a part of some other program, and rarely fits.
",20180326
"17578",35979,1056,"Important letters which contain no errors will develop errors in the
",20180122
"17579",50977,5287,"        instructor will assign 200 pages on planaria.
",20170418
"17580",10935,3213,"never have to stop and answer the phone.
",20171004
"17581",10935,6625,"He looked at me as if I was a side dish he hadn't ordered.
",20170720
"17582",10935,3444,"aureomycin, cocaine, interferon, and TLC.  The only ailment chicken
",20170828
"17583",89800,3007,"Beware of the Turing Tar-pit in which everything is possible but
",20180218
"17584",69907,8773,"Mickey Mouse wears a Spiro Agnew watch.
",20170503
"17585",69907,9335,"Who ate a green apple and died.
",20171128
"17586",69907,1396,"asked the father of his little son.
",20170325
"17587",64702,1137,"You cannot kill time without injuring eternity.
",20180408
"17588",94035,9046,"A university is what a college becomes when the faculty loses interest
",20170513
"17589",32534,3137,"Who lived on distilled kerosene
",20171123
"17590",29425,1654,"Why did the Roman Empire collapse?  What is the Latin for office
",20170808
"17591",29425,4581,"That made it, paired by dot;
",20171217
"17592",29425,7535,"                -- Kehlog Albran
",20170915
"17593",15058,4429,"Justice: A decision in your favor.
",20171027
"17594",15058,8476,"A.A.A.A.A.: An organization for drunks who drive
",20180228
"17595",15058,765,"Condense soup, not books!
",20171005
"17596",96947,4059,"Broad-mindedness: The result of flattening high-mindedness out.
",20180224
"17597",96947,3115,"Menu: A list of dishes which the restaurant has just run out of
",20170424
"17598",96947,5593,"        The attention span of a computer is only as long as its
",20170201
"17599",50305,5195,"meant to be discarded:  That the whole point is to always see it as a
",20170205
"17600",50305,7182,"Children are natural mimic who act like their parents despite every
",20180123
"17601",64626,9347,"                -- Albert Einstein
",20180215
"17602",79882,4004,"What nobody is sure about.
",20170518
"17603",35808,8633,"A language that doesn't affect the way you think about programming is
",20170810
"17604",35808,2241,"If you put garbage in a computer nothing comes out but garbage.  But
",20171017
"17605",35808,1389,"this sort of trash.
",20180131
"17606",33540,6884,"Automobile: A four-wheeled vehicle that runs up hills and down
",20170915
"17607",33540,5865,"Truthful: Dumb and illiterate.
",20170330
"17608",43779,1393,"                -- R. Geis
",20180417
"17609",43779,5042,"God is not dead!  He's alive and autographing bibles at Cody's
",20171128
"17610",43779,8152,"Never be led astray onto the path of virtue.
",20180126
"17611",62892,5843,"""In short, _N is Richardian if, and only if, _N is not Richardian.""
",20170227
"17612",28901,8559,"                -- Lewis Carroll
",20180427
"17613",28901,3384,"        3) ""If you were as smart as you think you are, you wouldn't be
",20180306
"17614",28901,2735,"Beware of low-flying butterflies.
",20170422
"17615",12468,1143,"SQL Symphony Concert",20170429
"17616",12468,1143,"SQL Symphony Concert",20170929
"17617",39891,1087,"One good reason why computers can do more work than people is that they
",20180116
"17618",36808,5702,"Important letters which contain no errors will develop errors in the
",20171018
"17619",36808,4429,"Celebrate Hannibal Day this year.  Take an elephant to lunch.
",20180204
"17620",36808,5715,"Children are natural mimic who act like their parents despite every
",20180109
"17621",28031,1623,"A computer, to print out a fact,
",20180124
"17622",28031,5865,"In case of atomic attack, the federal ruling against prayer in schools
",20171015
"17623",28031,719,"        The night before the English History mid-term, your Biology
",20170510
"17624",87103,4290,"Every manifestation had seven symptoms.
",20171231
"17625",87103,9773,"Take not a single bit!
",20171217
"17626",87103,5972,"God is a polythiest
",20180111
"17627",70206,9974,"the bare metal.  Application programming is for feebs who can't do systems
",20171014
"17628",70206,8666,"                -- Carl Zwanzig
",20171023
"17629",59420,5715,"loaded Star Trek 3.2 into our video processor.""
",20170830
"17630",59420,2984,"                -- from the Brown Security Crime Prevention Pamphlet
",20171206
"17631",79970,1978,"Every bug had seven manifestations;
",20170218
"17632",96249,9434,"Democracy is a form of government in which it is permitted to wonder
",20180415
"17633",96249,4195,"say what I wish done,"" give him a lollipop.
",20171204
"17634",96252,706,"Gives us ham and pork and Bacon.
",20171018
"17635",96252,7711,"Worst Vegetable of the Year: The brussels sprout.  This is also the
",20170123
"17636",96252,2886,"Psychiatrists say that one out of four people are mentally ill.  Check
",20170302
"17637",58118,4687,"        instructor will assign 200 pages on planaria.
",20170331
"17638",58118,1743,"                -- Lazarus Long
",20170129
"17639",58118,339,"Don't worry over what other people are thinking about you.  They're too
",20170628
"17640",26765,5715,"I don't do booze,
",20171222
"17641",26765,924,"Christ: A man who was born at least 5,000 years ahead of his time.
",20170131
"17642",74728,3225,"criticize, but if everybody hated you, you'd be paranoid too.
",20170912
"17643",67839,3629,"""Why be a man when you can be a success?""
",20180306
"17644",67839,3115,"I think that I shall never see
",20171012
"17645",20620,2218,"How many tech writers does it take to change a lightbulb?
",20170409
"17646",20620,7990,"""You'll never be the man your mother was!""
",20171106
"17647",20620,5829,"them on the machine they can be patched into working in ""only a few"" 30-hour
",20180113
"17648",78617,1563,"Die: To stop sinning suddenly.
",20180314
"17649",78617,4675,"""If God lived on Earth, people would knock out all His windows.""
",20170529
"17650",86413,1193,"        Every instructor assumes that you have nothing else to do
",20171028
"17651",86413,6572,"The Law, in its majestic equality, forbids the rich, as well as the
",20170602
"17652",20656,4652,"They also surf who only stand on waves.
",20170513
"17653",20656,9222,"If you put garbage in a computer nothing comes out but garbage.  But
",20171107
"17654",20656,3382,"effort to teach them good manners.
",20170825
"17655",73843,9771,"And made cider inside her inside.
",20170911
"17656",73843,1054,"Death is nature's way of telling you to slow down
",20171122
"17657",73843,6142,"                -- D. J. Hicks
",20170721
"17658",84376,9267,"                -- Hilaire Belloc
",20171004
"17659",84376,9828,"                -- Hilaire Belloc
",20170803
"17660",84376,3297,"Electrical Engineers do it with less resistance.
",20180130
"17661",22642,7110,"Corollary:
",20170126
"17662",72859,4143,"
",20180214
"17663",80164,3595,"99 blocks of crud!
",20170415
"17664",80164,737,"How many hardware engineers does it take to change a lightbulb?
",20171105
"17665",80164,4965,"                -- Salvor Hardin
",20170917
"17666",85471,1056,"Man is a rational animal who always loses his temper when he is called
",20180330
"17667",73894,3151,"middle of the machine room.
",20170322
"17668",73894,8082,"    ""All flesh is grass""
",20180131
"17669",73894,5648,"        Superiority is recessive.
",20170129
"17670",54233,1143,"SQL Symphony Concert",20170401
"17671",54233,1143,"SQL Symphony Concert",20170625
"17672",54233,1143,"SQL Symphony Concert",20170916
"17673",54233,1143,"SQL Symphony Concert",20180306
"17674",29844,8600,"Cynic: A blackguard whose faulty vision sees things as they are, not as
",20170409
"17675",11751,6072,"Real Programmers don't document.  Documentation is for simps who can't read the
",20170303
"17676",11751,6579,"worst vegetable of next year.
",20170113
"17677",11751,3187,"The First Law:  You can't get anything without working for it.
",20170509
"17678",94656,1360,"automation?
",20170720
"17679",94656,3187,"                -- Bert Whitney
",20180425
"17680",99485,1266,"                -- Winston Churchill
",20171122
"17681",40670,9064,"        Western Civilization?
",20170809
"17682",40670,134,"without looking to see whether the seeds move.
",20171229
"17683",40670,1542,"Fashion is a form of ugliness so intolerable that we have to alter it
",20170704
"17684",32264,8416,"Got Mole problems?
",20180222
"17685",79704,5015,"nothing of interest is easy.
",20170801
"17686",52360,5880,"busy worrying over what you are thinking about them.
",20170509
"17687",52360,8158,"Collaboration: A literary partnership based on the false assumption
",20171106
"17688",49482,3151,"revitalize the corner saloon.
",20171231
"17689",49482,8836,"get used to it.
",20180220
"17690",33498,5585,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",20171027
"17691",33498,9681,"Nihilism should commence with oneself.
",20170902
"17692",57188,8061,"Their topics run chiefly to sex.
",20180416
"17693",57188,2831,"There's no future in time travel
",20171013
"17694",57188,1200,"Worst Month of the Year: February.  February has only 28 days in it,
",20171214
"17695",24461,3297,"out of a divorce.
",20170718
"17696",78927,134,"Justice: A decision in your favor.
",20170315
"17697",78267,8964,"Good day to let down old friends who need help.
",20170605
"17698",78267,5089,"today.
",20171222
"17699",78267,8207,"            a cop.""
",20180324
"17700",56471,1728,"Good day to let down old friends who need help.
",20170724
"17701",80223,3869,"Oh, let us never, never doubt
",20170421
"17702",80223,3952,"""We don't care.  We don't have to.  We're the Phone Company.""
",20170520
"17703",59756,1360,"You may be recognized soon.  Hide.
",20170629
"17704",59756,9137,"World War IV will be fought with sticks and stones.""
",20180419
"17705",59756,4876,"Coronation: The ceremony of investing a sovereign with the outward and
",20170708
"17706",20212,17,"hour!""
",20170228
"17707",85280,6753,"First Rule of History:
",20170514
"17708",85280,9738,"Space is big.  You just won't believe how vastly, hugely, mind-
",20171029
"17709",85280,6965,"and wants it back the minute it begins to rain.
",20170514
"17710",92952,6914,"Lunatic Asylum: The place where optimism most flourishes.
",20170730
"17711",92952,8898,"improve.
",20170828
"17712",92952,2002,"Give thought to your reputation.  Consider changing name and moving to
",20170511
"17713",12971,7773,"I'd give my right arm to be ambidextrous.
",20171119
"17714",12971,4941,"mail.  Corresponding errors will show up in the duplicate while the
",20171125
"17715",75543,1054,"tickets.
",20180205
"17716",81999,9923,"""Acting is an art which consists of keeping the audience from
",20170505
"17717",25877,5015,"Celebrate Hannibal Day this year.  Take an elephant to lunch.
",20170921
"17718",29608,6969,"shortest, though.
",20170803
"17719",29608,6843,"I think that I shall never see
",20180113
"17720",29608,4675,"as afterward.
",20170715
"17721",37393,4674,"Chicken Soup:  An ancient miracle drug containing equal parts of
",20171007
"17722",42364,124,"""Might as well be frank, monsieur.  It would take a miracle to get you
",20180215
"17723",18174,418,"sane.""
",20170323
"17724",18174,8071,"                -- R. Geis
",20171129
"17725",18174,5155,"Mickey Mouse wears a Spiro Agnew watch.
",20170513
"17726",86709,5966,"Die?  I should say not, dear fellow.  No Barrymore would allow such a
",20170519
"17727",86709,7181,"This will be a memorable month -- no matter how hard you try to forget
",20170408
"17728",19948,9335,"Stay away from hurricanes for a while.
",20170801
"17729",19948,6439,"""Who cares if it doesn't do anything?  It was made with our new
",20170915
"17730",19948,3204,"        If you hit two keys on the typewriter, the one you don't want
",20180210
"17731",53388,3016,"Don't tell any big lies today.  Small ones can be just as effective.
",20180405
"17732",53388,2831,"                -- R. Geis
",20170722
"17733",92965,1604,"climbing boots to work in case a  mountain should suddenly spring up in the
",20180404
"17734",92965,9434,"It's because I try to put every possible syllable into that last line
",20180105
"17735",45501,9306,"None.  The Universe spines the bulb, and the Zen master stays out of
",20170924
"17736",27598,3415,"""Might as well be frank, monsieur.  It would take a miracle to get you
",20170424
"17737",83123,8541,"listings or the object deck.
",20171213
"17738",70787,7262,"totally worthless.
",20171122
"17739",70787,9956,"
",20171106
"17740",56553,8029,"They also surf who only stand on waves.
",20170124
"17741",58119,8977,"him up.
",20171224
"17742",58119,5922,"        So seldom are clean,
",20180314
"17743",37525,5925,"
",20180225
"17744",37525,6101,"it isn't here.
",20170124
"17745",37525,5851,"I'm not as think as you stoned I am.
",20180122
"17746",88830,5269,"Today is the first day of the rest of the mess
",20171005
